Selection	Association Name	Association Type	Significance
Membrane Protein	Limonins	Chemical	0.192
Membrane Protein	SS-A antibodies	Chemical	0.192
Membrane Protein	2,4,5-Trichlorophenoxyacetic Acid	Chemical	0.192
Membrane Protein	Coagulation Factor V	Chemical	0.193
Membrane Protein	Quinolizines	Chemical	0.193
Membrane Protein	thioflavin T	Chemical	0.193
Membrane Protein	Steroids, Heterocyclic	Chemical	0.193
Membrane Protein	Vasoactive Intestinal Peptide Receptor 1	Chemical	0.193
Membrane Protein	delta-Crystallins	Chemical	0.193
Membrane Protein	SodA protein, Bacteria	Chemical	0.193
Membrane Protein	Uricosuric Agents	Chemical	0.193
Membrane Protein	hemoglobin AA	Chemical	0.194
Membrane Protein	Prolyl-Hydroxylase Inhibitors	Chemical	0.194
Membrane Protein	COI1 protein, Arabidopsis	Chemical	0.194
Membrane Protein	fucosyltransferase VII, mouse	Chemical	0.194
Membrane Protein	Sima protein, Drosophila	Chemical	0.194
Membrane Protein	TUB4 protein, S cerevisiae	Chemical	0.194
Membrane Protein	HrpG protein, Xanthomonas campestris	Chemical	0.194
Membrane Protein	Lark protein, Drosophila	Chemical	0.194
Membrane Protein	ATML1 protein, Arabidopsis	Chemical	0.194
Membrane Protein	RPK1 protein, Arabidopsis	Chemical	0.194
Membrane Protein	asp protein, Drosophila	Chemical	0.194
Membrane Protein	SYD-2 protein, C elegans	Chemical	0.194
Membrane Protein	Fish protein, mouse	Chemical	0.194
Membrane Protein	Spen protein, Drosophila	Chemical	0.194
Membrane Protein	Zfpn1a4 protein, mouse	Chemical	0.194
Membrane Protein	CLC-0 chloride channel protein, Torpedo californica	Chemical	0.194
Membrane Protein	countin protein, Dictyostelium discoideum	Chemical	0.194
Membrane Protein	fkh protein, Drosophila	Chemical	0.194
Membrane Protein	citropin 1.1 protein, Litoria	Chemical	0.194
Membrane Protein	VanD protein, Enterococcus faecium	Chemical	0.194
Membrane Protein	3beta-hydroxysterol delta24-reductase	Chemical	0.194
Membrane Protein	LHCB5 protein, Arabidopsis	Chemical	0.194
Membrane Protein	cytochrome caa(3)	Chemical	0.194
Membrane Protein	SGT1b protein, Arabidopsis	Chemical	0.194
Membrane Protein	ayanin	Chemical	0.194
Membrane Protein	RHD3 protein, Arabidopsis	Chemical	0.194
Membrane Protein	RDE-4 protein, C elegans	Chemical	0.194
Membrane Protein	Mpr1 protein, S cerevisiae	Chemical	0.194
Membrane Protein	ENT1 protein, rat	Chemical	0.194
Membrane Protein	CD40Ig protein, recombinant	Chemical	0.194
Membrane Protein	Tipalpha protein, Helicobacter pylori	Chemical	0.194
Membrane Protein	SUB protein, Arabidopsis	Chemical	0.194
Membrane Protein	PDX1 protein, Arabidopsis	Chemical	0.194
Membrane Protein	MqsR protein, E coli	Chemical	0.194
Membrane Protein	CTAG-specific type II deoxyribonucleases	Chemical	0.194
Membrane Protein	unicryl	Chemical	0.194
Membrane Protein	Tyrphostin AG 1478	Chemical	0.194
Membrane Protein	2-(2-imidazolin-2-yl)-1-phenyl-1H-indole	Chemical	0.194
Membrane Protein	BldA tRNA, Streptomyces coelicolor	Chemical	0.194
Membrane Protein	clavanin A	Chemical	0.194
Membrane Protein	xestospongin D	Chemical	0.194
Membrane Protein	lactococcin G	Chemical	0.194
Membrane Protein	1-hydroxy-2-oxo-3-(3-aminopropyl)-3-isopropyl-1-triazene	Chemical	0.194
Membrane Protein	PD 180970	Chemical	0.194
Membrane Protein	N-linolenoyl-L-glutamine	Chemical	0.194
Membrane Protein	phosphoinositide 3-phosphate	Chemical	0.194
Membrane Protein	anthrolysin O, Bacillus anthracis	Chemical	0.194
Membrane Protein	WAY 200070	Chemical	0.194
Membrane Protein	S-nitrosoalbumin, human	Chemical	0.194
Membrane Protein	Olamufloxacin	Chemical	0.194
Membrane Protein	tat peptide (1-72), Human immunodeficiency virus 1	Chemical	0.194
Membrane Protein	myosin heavy chain-1, mouse	Chemical	0.194
Membrane Protein	locostatin	Chemical	0.194
Membrane Protein	AT1002	Chemical	0.194
Membrane Protein	mannan synthetase	Chemical	0.194
Membrane Protein	fructose-induced HPr-like protein, bacteria	Chemical	0.194
Membrane Protein	Methiothepin	Chemical	0.194
Membrane Protein	7-ketodeoxycholic acid	Chemical	0.194
Membrane Protein	3-aminocyclohexanecarboxylic acid	Chemical	0.194
Membrane Protein	oxonol dyes (isoxazole)	Chemical	0.194
Membrane Protein	dimethyl(2-hydroxy-5-nitrobenzyl)sulfonium	Chemical	0.194
Membrane Protein	blastolysin	Chemical	0.194
Membrane Protein	6-chloro-6-deoxyglucose	Chemical	0.194
Membrane Protein	ICI 63197	Chemical	0.194
Membrane Protein	Clostridium perfringens delta-toxin	Chemical	0.194
Membrane Protein	3-pentadecacatechol	Chemical	0.194
Membrane Protein	nicotinamide-hypoxanthine dinucleotide	Chemical	0.194
Membrane Protein	oxirene	Chemical	0.194
Membrane Protein	1-oleoyl-2-palmitoylphosphatidylcholine	Chemical	0.194
Membrane Protein	2-tert-butylphenol	Chemical	0.194
Membrane Protein	azidoalanine	Chemical	0.194
Membrane Protein	ketoprofen glucuronide	Chemical	0.194
Membrane Protein	dextrallorphan	Chemical	0.194
Membrane Protein	5'-N-methylcarboxamideadenosine	Chemical	0.194
Membrane Protein	5-(4-nitrophenyl)-2,4-pentadienal	Chemical	0.194
Membrane Protein	trisialosyllactosylceramide	Chemical	0.194
Membrane Protein	CD4-Pseudomonas toxin	Chemical	0.194
Membrane Protein	lactacin F	Chemical	0.194
Membrane Protein	3'-deoxyinosine	Chemical	0.194
Membrane Protein	neurotoxin II, Naja naja oxiana	Chemical	0.194
Membrane Protein	shimotsu-to	Chemical	0.194
Membrane Protein	4-amylcinnamoylanthranilic acid	Chemical	0.194
Membrane Protein	sialyloligosaccharide receptor	Chemical	0.194
Membrane Protein	NAD-agarose	Chemical	0.194
Membrane Protein	GP72 antigen, Trypanosoma	Chemical	0.194
Membrane Protein	isomaltulose synthase	Chemical	0.194
Membrane Protein	sulfate-binding protein, bacteria	Chemical	0.194
Membrane Protein	metE protein, E coli	Chemical	0.194
Membrane Protein	RNA1 protein, S cerevisiae	Chemical	0.194
Membrane Protein	Copia protein, Drosophila	Chemical	0.194
Membrane Protein	epidermal growth factor receptor-neu receptor	Chemical	0.194
Membrane Protein	vvP protein, Vibrio vulnificus	Chemical	0.194
Membrane Protein	swallow protein, Drosophila	Chemical	0.194
Membrane Protein	rof protein, Human T-lymphotropic virus 1	Chemical	0.194
Membrane Protein	whiB protein, Streptomyces	Chemical	0.194
Membrane Protein	Arr2 protein, Drosophila	Chemical	0.194
Membrane Protein	K1L protein, Vaccinia virus	Chemical	0.194
Membrane Protein	Clara cell antigen	Chemical	0.194
Membrane Protein	BEM2 protein, S cerevisiae	Chemical	0.194
Membrane Protein	PrrC protein, E coli	Chemical	0.194
Membrane Protein	glycoprotein B, varicella-zoster virus	Chemical	0.194
Membrane Protein	LuxP protein, Vibrio	Chemical	0.194
Membrane Protein	Cnbp1 protein, mouse	Chemical	0.194
Membrane Protein	SU protein, equine infectious anemia virus	Chemical	0.194
Membrane Protein	GARP protein, Trypanosoma	Chemical	0.194
Membrane Protein	slp1 protein, Drosophila	Chemical	0.194
Membrane Protein	slbo protein, Drosophila	Chemical	0.194
Membrane Protein	GDP-L-galactose phosphorylase, Arabidopsis	Chemical	0.194
Membrane Protein	GPD1-L protein, human	Chemical	0.194
Membrane Protein	cystinosin protein, mouse	Chemical	0.194
Membrane Protein	IRE-1 protein, C elegans	Chemical	0.194
Membrane Protein	CARDS toxin, Mycoplasma pneumoniae	Chemical	0.194
Membrane Protein	MIRN513 microRNA, human	Chemical	0.194
Membrane Protein	PIK 75	Chemical	0.194
Membrane Protein	HLA-A*11:01 antigen	Chemical	0.194
Membrane Protein	PICALM protein, mouse	Chemical	0.194
Membrane Protein	Adar protein, Drosophila	Chemical	0.194
Membrane Protein	SCARA5 protein, human	Chemical	0.194
Membrane Protein	MIRN487 microRNA, human	Chemical	0.194
Membrane Protein	Polyamine Compound	Chemical	0.194
Membrane Protein	USP39 protein, human	Chemical	0.194
Membrane Protein	filaggrin-2 protein, human	Chemical	0.194
Membrane Protein	pillar(6)arene	Chemical	0.194
Membrane Protein	Zfhx3 protein, mouse	Chemical	0.194
Membrane Protein	osteobiol	Chemical	0.194
Membrane Protein	polyphyllin VII	Chemical	0.194
Membrane Protein	JIB-04	Chemical	0.194
Membrane Protein	PSB603	Chemical	0.194
Membrane Protein	hemozoin	Chemical	0.195
Membrane Protein	Penicillanic Acid	Chemical	0.195
Membrane Protein	sulfolipids	Chemical	0.195
Membrane Protein	Connective Tissue-Activating Peptide III	Chemical	0.195
Membrane Protein	TRA-1-60 antigen, human	Chemical	0.195
Membrane Protein	ligroin	Chemical	0.195
Membrane Protein	Tyrode's solution	Chemical	0.195
Membrane Protein	3'-O-(N-methylanthraniloyl) ATP	Chemical	0.195
Membrane Protein	noxiustoxin	Chemical	0.195
Membrane Protein	hemolin	Chemical	0.195
Membrane Protein	MAP-kinase-activated kinase 3	Chemical	0.195
Membrane Protein	MIRN184 microRNA, human	Chemical	0.195
Membrane Protein	Abcc9 protein, rat	Chemical	0.195
Membrane Protein	poly(3-hydroxyalkanoic acid) depolymerase	Chemical	0.195
Membrane Protein	Pro-Opiomelanocortin	Chemical	0.196
Membrane Protein	Tritolyl Phosphates	Chemical	0.196
Membrane Protein	Folylpolyglutamate Synthase, Mitochondrial	Chemical	0.196
Membrane Protein	cyclic citrullinated peptide	Chemical	0.196
Membrane Protein	Cariogenic Agents	Chemical	0.196
Membrane Protein	1-hydroxypyrene	Chemical	0.196
Membrane Protein	Tetrazolium Salts	Chemical	0.197
Membrane Protein	Platelet Factor 4	Chemical	0.197
Membrane Protein	Lignans	Chemical	0.197
Membrane Protein	Shiga Toxin 2	Chemical	0.197
Membrane Protein	Interleukin-10 Receptor Subunit Alpha	Chemical	0.197
Membrane Protein	long-chain-aldehyde dehydrogenase	Chemical	0.197
Membrane Protein	hopscotch protein, Drosophila	Chemical	0.197
Membrane Protein	Methylthiouracil	Chemical	0.197
Membrane Protein	Hypolipidemic Agents	Chemical	0.198
Membrane Protein	RNA Nucleotidyltransferases	Chemical	0.198
Membrane Protein	atrial natriuretic factor receptor C	Chemical	0.198
Membrane Protein	Chrysene	Chemical	0.198
Membrane Protein	Integrase Inhibitors	Chemical	0.198
Membrane Protein	Anthracycline Antineoplastic Antibiotic	Chemical	0.199
Membrane Protein	Methyl-CpG-Binding Protein 2	Chemical	0.199
Membrane Protein	phthalocyanine	Chemical	0.199
Membrane Protein	Radioactive Tracers	Chemical	0.199
Membrane Protein	uK-ATP-1 potassium channel	Chemical	0.199
Membrane Protein	sodium thiocyanate	Chemical	0.199
Membrane Protein	Olaquindox	Chemical	0.199
Membrane Protein	Panton-Valentine leukocidin	Chemical	0.199
Membrane Protein	Fipronil	Chemical	0.199
Membrane Protein	Bismuth Subcitrate	Chemical	0.199
Membrane Protein	Gastrin/Cholecystokinin Type B Receptor	Chemical	0.2
Membrane Protein	Deltamethrin	Chemical	0.2
Membrane Protein	Tetrachloroethylene	Chemical	0.2
Membrane Protein	Steroid Hormone Receptor ERR1	Chemical	0.2
Membrane Protein	homeobox protein PITX1	Chemical	0.2
Membrane Protein	equinatoxin	Chemical	0.2
Membrane Protein	sclareol	Chemical	0.2
Membrane Protein	procathepsin L	Chemical	0.2
Membrane Protein	2-heptyl-3-hydroxy-4-quinolone	Chemical	0.2
Membrane Protein	(1,2,5,6-tetrahydropyridin-4-yl)methylphosphinic acid	Chemical	0.2
Membrane Protein	cysteine persulfide	Chemical	0.2
Membrane Protein	N-Acetylcysteine Amide	Chemical	0.2
Membrane Protein	N-(1-methylethyl)-1,1,2-trimethylpropylamine	Chemical	0.2
Membrane Protein	alpha1D (Cav1.3) L-type calcium channel, human	Chemical	0.2
Membrane Protein	3,5-di-tert-butyl-4-hydroxyphenyl	Chemical	0.2
Membrane Protein	Angiostatic Proteins	Chemical	0.2
Membrane Protein	Mirn214 microRNA, mouse	Chemical	0.2
Membrane Protein	Non-Steroidal Estrogen	Chemical	0.2
Membrane Protein	VMA1 protein, S cerevisiae	Chemical	0.2
Membrane Protein	UDP-N-acetylmuramoylalanine-D-glutamate ligase	Chemical	0.2
Membrane Protein	peroxidasin	Chemical	0.2
Membrane Protein	vnd protein, Drosophila	Chemical	0.2
Membrane Protein	Inamrinone	Chemical	0.2
Membrane Protein	4-Hydroxycoumarins	Chemical	0.2
Membrane Protein	Antigens, Fungal	Chemical	0.201
Membrane Protein	Methylenetetrahydrofolate Reductase	Chemical	0.201
Membrane Protein	Dietary Fatty Acid	Chemical	0.201
Membrane Protein	Sodium Radioisotopes	Chemical	0.201
Membrane Protein	Betaine-Homocysteine S-Methyltransferase	Chemical	0.201
Membrane Protein	Pancreastatin	Chemical	0.201
Membrane Protein	4-nitrophenyl	Chemical	0.201
Membrane Protein	lignin peroxidase	Chemical	0.201
Membrane Protein	Aldehyde Oxidoreductases	Chemical	0.202
Membrane Protein	Peptones	Chemical	0.202
Membrane Protein	Histamine Agonists	Chemical	0.202
Membrane Protein	snowdrop lectin	Chemical	0.202
Membrane Protein	Schistosomicides	Chemical	0.202
Membrane Protein	Collagen Type XII	Chemical	0.202
Membrane Protein	Ethyl Chloride	Chemical	0.202
Membrane Protein	HLA-DQ Antigens	Chemical	0.203
Membrane Protein	Methacholine Chloride	Chemical	0.203
Membrane Protein	Dopamine Uptake Inhibitors	Chemical	0.203
Membrane Protein	HLA-B44 Antigen	Chemical	0.203
Membrane Protein	Thrombin-Antithrombin Complex	Chemical	0.203
Membrane Protein	Slc12a2 protein, rat	Chemical	0.203
Membrane Protein	5,5'-bis(8-(phenylamino)-1-naphthalenesulfonate)	Chemical	0.203
Membrane Protein	5-hydroxymethylcytosine	Chemical	0.203
Membrane Protein	Coloring Agents	Chemical	0.204
Membrane Protein	Catecholamine	Chemical	0.204
Membrane Protein	1-Propanol	Chemical	0.204
Membrane Protein	Anthraquinone	Chemical	0.204
Membrane Protein	4-nitrophenol	Chemical	0.204
Membrane Protein	MAP Kinase Kinase 3	Chemical	0.204
Membrane Protein	Herpesvirus Vaccines	Chemical	0.204
Membrane Protein	polydopamine	Chemical	0.204
Membrane Protein	Cinnamaldehyde	Chemical	0.204
Membrane Protein	perfluorooctane sulfonic acid	Chemical	0.204
Membrane Protein	Deoxyribonucleosides	Chemical	0.204
Membrane Protein	tert-4-hydroxy-2-nonenal	Chemical	0.204
Membrane Protein	Winged-Helix Transcription Factors	Chemical	0.204
Membrane Protein	Cholestanol	Chemical	0.204
Membrane Protein	brucellin	Chemical	0.204
Membrane Protein	7-mercaptoheptanoylthreonine phosphate	Chemical	0.204
Membrane Protein	dibutyryl cyclic-3',5'-cytidine monophosphate	Chemical	0.204
Membrane Protein	HET-S protein, Podospora anserina	Chemical	0.204
Membrane Protein	ROCK2 protein, rat	Chemical	0.204
Membrane Protein	JunB protein, human	Chemical	0.204
Membrane Protein	ORF3 protein, Hepatitis E virus	Chemical	0.204
Membrane Protein	SHORT ROOT protein, Arabidopsis	Chemical	0.204
Membrane Protein	Hemostatic Agent	Chemical	0.204
Membrane Protein	Ether	Chemical	0.205
Membrane Protein	Viral Vaccines	Chemical	0.205
Membrane Protein	Suppressor Factors, Immunologic	Chemical	0.205
Membrane Protein	Eugenol	Chemical	0.205
Membrane Protein	Nitroblue Tetrazolium	Chemical	0.205
Membrane Protein	Hemosiderin	Chemical	0.205
Membrane Protein	HLA Class I Histocompatibility Antigen, A-24 Alpha Chain	Chemical	0.205
Membrane Protein	fluoro jade	Chemical	0.205
Membrane Protein	Valerates	Chemical	0.205
Membrane Protein	6-Phytase	Chemical	0.205
Membrane Protein	beta-carboline-3-carboxylic acid ethyl ester	Chemical	0.205
Membrane Protein	2,3,5-triiodobenzoic acid	Chemical	0.205
Membrane Protein	9-hydroxy-10,12-octadecadienoic acid	Chemical	0.205
Membrane Protein	Mead Acid	Chemical	0.205
Membrane Protein	N-(1-methyl-2-phenylethyl)adenosine	Chemical	0.205
Membrane Protein	ginkgolic acid	Chemical	0.205
Membrane Protein	ketene	Chemical	0.205
Membrane Protein	Xeroderma Pigmentosum Group D Protein	Chemical	0.205
Membrane Protein	Dopamine Receptor	Chemical	0.206
Membrane Protein	Alpha-Lactalbumin	Chemical	0.206
Membrane Protein	Argiprestocin	Chemical	0.206
Membrane Protein	ceric oxide	Chemical	0.206
Membrane Protein	ossamycin	Chemical	0.206
Membrane Protein	2-aminodiphenyl	Chemical	0.206
Membrane Protein	benzo(a)pyrene-3,6-quinone	Chemical	0.206
Membrane Protein	N-(2-aminoethyl)glycine	Chemical	0.206
Membrane Protein	lysyl-tryptophyl-alpha-lysine	Chemical	0.206
Membrane Protein	oligodeoxyguanylic acid	Chemical	0.206
Membrane Protein	naphthyridinomycin	Chemical	0.206
Membrane Protein	6-bromoconduritol	Chemical	0.206
Membrane Protein	phenylsaligenin cyclic phosphate	Chemical	0.206
Membrane Protein	cyanine dye 1	Chemical	0.206
Membrane Protein	4-(6-(4-dibutylaminophenyl)-1,3,5-hexatrienyl)-1-(4'-sulfobutyl)pyridinium	Chemical	0.206
Membrane Protein	ribose-1,5-bisphosphate	Chemical	0.206
Membrane Protein	photocarcinorin	Chemical	0.206
Membrane Protein	Ameltolide	Chemical	0.206
Membrane Protein	Tetronasin	Chemical	0.206
Membrane Protein	dynorphin (2-17)	Chemical	0.206
Membrane Protein	scymnol	Chemical	0.206
Membrane Protein	alpha-hydroxymyristic acid	Chemical	0.206
Membrane Protein	Ace toxin	Chemical	0.206
Membrane Protein	ferulenol	Chemical	0.206
Membrane Protein	2-hydroxydeoxyadenosine triphosphate	Chemical	0.206
Membrane Protein	VPM chloride	Chemical	0.206
Membrane Protein	(((4-chloromethyl)benzoyl)amino)-tetramethylrhodamine	Chemical	0.206
Membrane Protein	bis-diphenylene-phenyl-allyl	Chemical	0.206
Membrane Protein	Picrotin	Chemical	0.206
Membrane Protein	1-palmitoyl-2-glutaroyl-sn-glycero-3-phosphorylcholine	Chemical	0.206
Membrane Protein	Moenomycin A	Chemical	0.206
Membrane Protein	(R)-(N-(3-(4'-fluorophenyl)-3-(4'-phenylphenoxy)propyl))sarcosine	Chemical	0.206
Membrane Protein	glycine hydrazide	Chemical	0.206
Membrane Protein	thrombopoietin mimetic peptide	Chemical	0.206
Membrane Protein	1-(3',4'-dichloro-2-fluoro(1,1'-biphenyl)-4-yl)cyclopropanecarboxylic acid	Chemical	0.206
Membrane Protein	endopeptidase B	Chemical	0.206
Membrane Protein	2-hydroxymuconate-semialdehyde hydrolase	Chemical	0.206
Membrane Protein	nicotinate dehydrogenase	Chemical	0.206
Membrane Protein	gluconate 2-dehydrogenase	Chemical	0.206
Membrane Protein	Tm1 protein, Drosophila	Chemical	0.206
Membrane Protein	galactose-N-acetylgalactosamine receptor	Chemical	0.206
Membrane Protein	insecticyanin protein, insect	Chemical	0.206
Membrane Protein	3-O-methyl-fluorescein phosphatase	Chemical	0.206
Membrane Protein	long-chain-alcohol dehydrogenase	Chemical	0.206
Membrane Protein	rplV protein, E coli	Chemical	0.206
Membrane Protein	endodeoxyribonuclease MfeI	Chemical	0.206
Membrane Protein	NSR1 protein, S cerevisiae	Chemical	0.206
Membrane Protein	glycoprotein gp70, Feline leukemia virus	Chemical	0.206
Membrane Protein	twins protein, Drosophila	Chemical	0.206
Membrane Protein	bet protein, human foamy virus	Chemical	0.206
Membrane Protein	PHO81 protein, S cerevisiae	Chemical	0.206
Membrane Protein	CSE1 protein, S cerevisiae	Chemical	0.206
Membrane Protein	RPT1 protein, S cerevisiae	Chemical	0.206
Membrane Protein	POL4 protein, S cerevisiae	Chemical	0.206
Membrane Protein	UNC-60 protein, C elegans	Chemical	0.206
Membrane Protein	gicerin protein, Gallus gallus	Chemical	0.206
Membrane Protein	CiaR protein, Streptococcus pneumoniae	Chemical	0.206
Membrane Protein	N protein, Nicotiana glutinosa	Chemical	0.206
Membrane Protein	Corazonin protein, Drosophila	Chemical	0.206
Membrane Protein	endoglucanase EGL1	Chemical	0.206
Membrane Protein	OSM-3 protein, C elegans	Chemical	0.206
Membrane Protein	MSH5 protein, S cerevisiae	Chemical	0.206
Membrane Protein	hemipterous protein, Drosophila	Chemical	0.206
Membrane Protein	Ndr2 protein, vertebrate	Chemical	0.206
Membrane Protein	AKT2 protein, Arabidopsis	Chemical	0.206
Membrane Protein	Lin-1 protein, C elegans	Chemical	0.206
Membrane Protein	SecA2 protein, Mycobacterium	Chemical	0.206
Membrane Protein	RACK1 protein, Arabidopsis	Chemical	0.206
Membrane Protein	TSC1 protein, Drosophila	Chemical	0.206
Membrane Protein	foraging protein, Drosophila	Chemical	0.206
Membrane Protein	KAP104 protein, S cerevisiae	Chemical	0.206
Membrane Protein	NSE1 protein, human	Chemical	0.206
Membrane Protein	CTRP9 protein, mouse	Chemical	0.206
Membrane Protein	Fibronectin Fragment CH296	Chemical	0.206
